0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
,produkt,produkt,produkt,produkt,produkt,produkt,produkt,produkt,produkt,silan,silan,silan,penten,penten,penten,penten,produkt suma,silan suma,penten suma,cale widmo
,Y ,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,,,,
czas (s),"Integral(0.636757,0.572970)","Integral(0.889757,0.814595)","Integral(0.982024,0.932107)","Integral(1.046604,0.985144)","Integral(1.263743,1.196043)","Integral(1.345170,1.269046)","Integral(1.458730,1.384479)","Integral(1.549517,1.479633)","Integral(1.635311,1.553885)","Integral(0.708841,0.638108)","Integral(1.108528,1.048454)","Integral(3.920281,3.598789)","Integral(1.012637,0.971353)","Integral(1.685043,1.598012)","Integral(2.106522,1.964386)","Integral(5.596931,5.302060)",,,,"Integral(7.350003,0.326339)"
4150,559.986,64.554,236.909,1393.28,83.7132,84.1577,43.486,77.2956,102.891,503.503,702.621,70.9371,329.38,250.112,130.404,94.1887,2646.2725,1277.0611,804.0847,6095.51
4155,558.07,64.4879,236.024,1390.57,83.8571,84.4435,43.3665,77.1914,102.535,505.777,709.45,70.8172,327.957,249.72,130.04,94.0823,2640.5454,1286.0442,801.7993,6094.35
4160,561.18,64.5035,238.317,1395.84,83.9872,83.8387,43.9415,77.8118,103.379,501.691,700.69,70.8558,329.943,249.449,130.036,94.03,2652.7987,1273.2368,803.458,6092.98
4165,561.025,63.8337,236.704,1395.13,84.537,84.5008,43.9475,77.255,103.431,502.88,703.62,70.8721,329.018,249.975,130.215,93.9464,2650.364,1277.3721,803.1544,6097.64
4170,560.414,63.5113,234.567,1394.01,84.3274,84.3248,44.0489,77.212,103.678,504.245,705.332,70.7183,326.991,249.364,130.028,93.6277,2646.0934,1280.2953,800.0107,6098.15
4175,559.309,63.4028,234.184,1392.07,84.5645,84.499,43.932,77.1401,103.369,505.502,710.641,70.4245,325.459,249.616,130.169,93.5657,2642.4704,1286.5675,798.8097,6096.47
4180,559.912,64.3522,236.309,1391.79,85.0179,84.7213,43.7561,77.4551,103.774,504.297,707.304,70.5416,326.341,249.111,129.643,93.2798,2647.0876,1282.1426,798.3748,6093.93
4185,560.233,64.3909,236.001,1392.84,84.8074,84.9834,43.7229,78.3538,104.589,504.518,706.33,70.447,325.782,248.88,129.623,93.3647,2649.9214,1281.295,797.6497,6098.48
4190,561.526,63.9789,239.414,1395.25,85.665,85.3778,44.1943,78.037,104.398,502.587,705.473,70.3935,328.193,248.901,129.64,93.2404,2657.841,1278.4535,799.9744,6104.03
4195,561.282,64.8714,240.235,1393.55,84.4654,84.3813,44.0175,77.9198,104.836,503.493,706.717,70.3591,328.77,248.636,129.243,93.1265,2655.5584,1280.5691,799.7755,6103.43
4200,560.634,64.2845,237.164,1392.25,85.0175,84.5665,43.6769,77.5242,104.265,505.022,710.241,70.2075,325.968,248.34,128.971,93.0109,2649.3826,1285.4705,796.2899,6099.69
4205,560.299,63.9974,236.457,1391.96,85.0783,84.5843,44.6609,77.5812,104.432,504.601,710.09,69.9722,324.461,247.956,129.164,92.8963,2649.0501,1284.6632,794.4773,6100.45
4210,561.421,64.9283,239.338,1392.87,84.9289,84.644,43.9794,78.252,104.457,503.578,710.914,69.9725,328.143,248.522,128.795,92.82,2654.8186,1284.4645,798.28,6099.75
4215,562.627,65.5275,238.557,1391.01,84.558,85.4021,44.103,78.2206,105.249,504.39,711.363,69.97,325.729,248.249,128.721,92.5889,2655.2542,1285.723,795.2879,6097.74
4220,564.994,65.1617,236.312,1394.32,84.4835,85.2422,44.2639,77.9437,104.874,503.446,708.347,69.9431,325.723,248.264,128.808,92.6213,2657.595,1281.7361,795.4163,6105.64
4225,566.244,65.5533,237.942,1397.23,84.026,85.533,44.3932,78.32,105.166,502.484,705.742,69.8092,325.486,247.862,128.957,92.5952,2664.4075,1278.0352,794.9002,6108.36
4230,564.706,64.1281,238.512,1395.01,85.7046,85.5908,44.6483,78.4895,105.564,503.347,710.942,69.6063,326.553,247.991,128.685,92.633,2662.3533,1283.8953,795.862,6109.62
4235,563.262,65.1154,236.458,1390.85,84.9258,85.4491,43.9485,77.8643,105.299,505.804,713.545,69.67,323.505,247.703,128.206,92.2019,2653.1721,1289.019,791.6159,6106
4240,562.817,65.0837,237.511,1390.37,85.0592,85.8742,44.3872,78.3444,105.667,504.873,712.903,69.256,322.055,246.973,128.036,92.2221,2655.1137,1287.032,789.2861,6101.24
4245,565.415,65.7433,240.032,1394.39,84.8795,85.5203,44.4119,78.5342,105.823,502.885,710.883,69.2764,327.261,247.578,128.167,92.2566,2664.7492,1283.0444,795.2626,6109.5
4250,567.286,65.5744,239.889,1397.26,84.9721,85.7098,44.0776,78.7625,106.015,500.682,705.871,69.2971,328.294,247.471,127.891,91.9961,2669.5464,1275.8501,795.6521,6107.39
4255,565.955,65.9064,238.913,1395.05,84.3244,85.7643,44.8913,78.7617,106.359,501.488,707.609,69.1707,326.708,247.539,127.893,91.8325,2665.9251,1278.2677,793.9725,6107.55
4260,566.501,65.5808,238.728,1395.33,84.8739,85.1059,44.2298,78.3325,106.272,501.625,705.798,69.138,324.877,246.739,127.714,91.7683,2664.9539,1276.561,791.0983,6106.2
4265,565.143,66.0591,240.776,1393.14,84.8305,85.667,44.4474,78.8869,106.378,503.777,714.785,68.9431,325.887,246.979,127.547,91.679,2665.3279,1287.5051,792.092,6112.25
4270,567.412,65.7165,240.679,1397.07,85.4288,86.2192,44.7354,78.8532,106.465,500.575,708.555,68.8263,327.317,246.92,127.612,91.6205,2672.5791,1277.9563,793.4695,6113.43
4275,563.989,65.1856,237.273,1391.04,85.8721,86.2762,44.8595,78.9875,106.984,504.998,715.548,68.7439,321.661,246.836,127.508,91.4294,2660.4669,1289.2899,787.4344,6111.07
4280,566.061,65.8407,239.256,1394.09,85.3196,86.1487,45.0655,78.6386,106.494,502.581,714.098,68.6459,325.114,246.836,127.444,91.4352,2666.9141,1285.3249,790.8292,6113.64
4285,566.947,65.9528,241.264,1395.05,85.4907,86.0534,44.3104,78.7908,107.055,502.235,713.425,68.5579,326.355,246.642,127.143,91.2335,2670.9141,1284.2179,791.3735,6114.42
4290,567.985,65.3903,242.425,1396.67,86.8005,86.0146,44.552,79.6514,107.513,500.508,710.781,68.5164,328.848,246.853,127.088,91.2422,2677.0018,1279.8054,794.0312,6117.83
4295,566.064,65.9006,241.324,1392.72,86.2057,86.245,44.7103,79.1965,107.848,503.524,714.457,68.5355,324.194,246.033,126.927,90.971,2670.2141,1286.5165,788.125,6117.52
4300,565.979,65.8066,239.601,1393.27,86.2009,87.3225,44.8321,78.9079,107.45,503.704,716.327,68.5636,321.949,245.866,127.047,90.9463,2669.37,1288.5946,785.8083,6116.55
4305,568.895,66.0452,241.76,1398.25,85.7983,86.414,44.9761,79.5288,107.699,500.69,712.28,68.2397,326.896,246.397,126.89,91.0272,2679.3664,1281.2097,791.2102,6121.53
4310,567.591,66.5241,240.148,1395.55,85.431,86.3343,44.7481,79.3912,107.777,502.636,714.94,68.2117,323.942,245.852,126.552,90.8662,2673.4947,1285.7877,787.2122,6120.55
4315,569.086,66.1786,240.991,1397.56,86.0999,86.438,44.7569,79.8317,107.968,500.766,712.89,68.0833,326.093,246.294,126.553,90.8078,2678.9101,1281.7393,789.7478,6120.54
4320,568.364,66.112,241.384,1395.53,86.3316,86.9391,44.5474,79.4514,108.112,501.855,712.823,67.8821,323.565,245.296,126.287,90.5635,2676.7715,1282.5601,785.7115,6118.17
4325,568.514,66.6294,242.379,1396.94,85.8379,86.6989,44.9472,79.5451,108.458,501.603,716.098,67.9982,324.819,245.715,126.338,90.3565,2679.9495,1285.6992,787.2285,6120.48
4330,569.13,66.5103,243.059,1396.16,86.3027,87.2705,45.368,79.7811,108.328,500.672,714.229,67.8725,324.969,245.238,126.187,90.3594,2681.9096,1282.7735,786.7534,6121.23
4335,569.103,66.6743,241.786,1397.24,86.2917,87.0136,44.6778,80.156,108.563,501.176,716.456,67.7218,326.317,245.596,125.977,89.969,2681.5054,1285.3538,787.859,6120.97
4340,569.895,66.4259,242.947,1398.21,86.5702,87.2375,45.2644,79.5629,108.794,500.032,712.512,67.448,325.309,244.847,125.64,90.2154,2684.9069,1279.992,786.0114,6123.8
4345,573.198,66.8689,244.051,1398.36,86.5532,86.7593,44.8925,79.9758,108.789,499.59,711.671,67.5994,325.436,244.702,125.475,89.9577,2689.4477,1278.8604,785.5707,6122.5
4350,571.498,66.3412,243.045,1396.81,86.6676,87.1122,45.3768,79.8266,109.073,501.37,716.956,67.3781,322.998,244.457,125.487,89.8006,2685.7504,1285.7041,782.7426,6123.48
4355,572.756,66.5726,241.252,1397.68,86.6594,87.1358,45.3779,79.9443,109.205,500.203,712.594,67.4395,322.214,244.408,125.597,89.8963,2686.583,1280.2365,782.1153,6123.37
4360,572.455,66.7917,242.515,1396.69,86.5007,87.0383,45.027,80.0467,109.33,501.672,716.087,67.4068,322.259,244.298,125.339,89.6131,2686.3944,1285.1658,781.5091,6126.02
4365,575.038,66.4551,244.749,1401.26,87.6375,87.3029,45.412,80.2227,109.628,498.183,710.802,67.2347,325.791,244.384,125.448,89.6873,2697.7052,1276.2197,785.3103,6129.73
4370,573.476,66.8805,243.137,1399.23,86.7642,87.7218,45.3313,80.5116,109.406,499.736,715.74,67.1237,324.985,244.207,125.19,89.5118,2692.4584,1282.5997,783.8938,6127.19
4375,571.074,66.4885,242.618,1394.21,86.5213,87.6951,45.1636,79.7933,109.628,502.826,722.581,67.0034,322.745,244.209,125.055,89.4904,2683.1918,1292.4104,781.4994,6129.5
4380,573.365,67.5761,245.065,1397.01,86.7401,87.0912,45.0419,80.3597,109.964,500.754,718.701,66.9519,324.194,244.202,124.866,89.4067,2692.213,1286.4069,782.6687,6129.79
4385,574.16,67.4033,246.944,1399.51,87.5289,87.7017,45.364,80.6789,110.496,499.409,717.418,66.8974,327.404,244.374,124.631,89.4132,2699.7868,1283.7244,785.8222,6135.6
4390,572.09,67.6128,243.98,1396.13,86.8549,87.8368,45.5253,80.6423,110.4,502.374,722.071,66.8177,322.411,244.13,124.96,89.3726,2691.0721,1291.2627,780.8736,6135.77
4395,572.292,66.6994,241.726,1396.72,87.7301,88.0261,45.7334,80.6281,110.213,502.242,724.053,66.8995,321.952,244.157,124.869,88.9261,2689.7681,1293.1945,779.9041,6134.53
4400,575.524,66.5787,242.663,1401.13,87.8963,87.771,45.3978,80.427,110.246,498.636,715.317,66.7742,324.067,243.663,124.632,88.8556,2697.6338,1280.7272,781.2176,6132.06
4405,574.371,67.9829,244.181,1399.75,87.0312,88.4587,45.9228,80.9875,110.713,500.861,720.987,66.647,322.883,244,124.819,88.9904,2699.3981,1288.495,780.6924,6141.36
4410,574.948,67.3192,245.75,1399.33,87.9145,87.8022,45.3025,81.066,111.29,500.396,719.022,66.5002,323.619,243.517,124.504,88.8166,2700.7224,1285.9182,780.4566,6138.78
4415,575.309,67.5314,245.34,1399.54,87.417,87.9459,45.505,80.6166,110.923,499.275,719.288,66.4347,324.705,243.847,124.281,88.4383,2700.1279,1284.9977,781.2713,6136.83
4420,572.659,67.1144,243.953,1395.31,87.5296,88.0183,45.4045,80.7988,111.05,502.13,722.77,66.1802,319.912,242.721,123.725,88.4345,2691.8376,1291.0802,774.7925,6130.9
4425,577.127,66.3816,245.795,1402.68,88.7964,87.8704,45.9803,81.2631,111.436,497.656,715.455,66.2457,325.435,243.384,124.106,88.3525,2707.3298,1279.3567,781.2775,6140.43
4430,576.261,67.8195,244.977,1400.54,87.2818,88.2218,45.5021,80.9242,111.424,499.281,719.417,66.1903,324.514,243.26,123.905,88.2684,2702.9514,1284.8883,779.9474,6140.56
4435,577.344,67.9762,245.463,1401.35,87.3076,88.1698,45.3883,81.1385,111.678,498.325,718.133,66.1322,325.18,243.507,123.745,88.3177,2705.8154,1282.5902,780.7497,6141.23
4440,574.716,68.2988,246.72,1397.41,87.4046,88.3414,45.3884,81.3446,111.449,500.07,723.147,65.7236,323.464,242.72,123.509,87.9577,2701.0728,1288.9406,777.6507,6135.01
4445,577.632,67.4498,247.253,1401.62,88.3786,88.3244,45.7359,81.4063,112.264,497.82,718.294,66.0631,325.707,243.019,123.706,87.8958,2710.064,1282.1771,780.3278,6145.76
4450,574.419,67.5804,243.53,1397.99,88.2648,89.1884,45.8796,81.2912,111.744,502.082,726.216,65.8303,319.619,242.436,123.702,87.7315,2699.8874,1294.1283,773.4885,6143.65
4455,576.69,67.6597,246.695,1399.86,88.4272,88.6331,45.4575,81.2951,112.332,499.057,719,65.469,322.378,242.136,123.083,87.5915,2707.0496,1283.526,775.1885,6141.75
4460,576.409,67.7714,246.505,1399.01,87.6831,88.2999,45.923,81.7327,112.139,498.632,721.007,65.5549,323.621,242.152,122.82,87.5974,2705.4731,1285.1939,776.1904,6139.72
4465,576.574,68.5787,246.326,1400.17,87.91,88.6747,46.0072,81.5229,112.589,499.836,724.816,65.582,322.197,242.421,122.957,87.635,2708.3525,1290.234,775.21,6144.3
4470,576.029,67.6245,245.176,1399.37,88.7356,88.8063,45.7031,81.7641,112.408,500.62,723.439,65.391,319.433,241.595,122.761,87.4781,2705.6166,1289.45,771.2671,6140.97
4475,577.554,67.9947,246.107,1396.97,88.4551,89.1746,45.8787,81.471,112.74,501.002,727.063,65.2264,320.5,242.07,122.8,87.1175,2706.3451,1293.2914,772.4875,6141.82
4480,578.506,66.9398,246.833,1397.55,89.8533,89.0049,45.6758,81.7478,113.386,500.035,722.989,65.3492,319.595,241.327,122.502,87.0561,2709.4966,1288.3732,770.4801,6140.63
4485,580.021,68.7499,247.105,1399.62,87.9951,88.6671,45.5118,81.7086,113.489,499.339,722.564,65.3911,321.754,241.634,122.572,87.0295,2712.8675,1287.2941,772.9895,6145.98
4490,580.416,68.7572,250.095,1400.42,88.3251,88.5093,46.1607,81.707,113.294,497.358,721.782,65.0807,324.634,241.376,122.272,86.8089,2717.6843,1284.2207,775.0909,6143.93
4495,580.095,68.9094,248.17,1400.73,88.2045,89.4438,46.2251,82.1618,113.325,498.232,725.337,64.9935,324.134,241.805,122.17,86.6022,2717.2646,1288.5625,774.7112,6141.92
4500,579.21,68.6367,247.251,1399.11,88.0692,88.8995,46.0944,81.8075,113.495,499.631,726.528,64.8541,320.885,240.874,121.989,86.796,2712.5733,1291.0131,770.544,6141.31
4505,582.102,68.3812,250.595,1403.37,89.2826,89.1256,45.9548,82.4222,113.744,496.145,722.943,64.82,327.527,241.73,121.947,86.46,2724.9774,1283.908,777.664,6146.5
4510,581.277,68.9661,248.963,1399.91,88.8832,89.8263,46.0926,82.3704,113.988,497.82,722.671,64.9128,322.411,241.172,122.033,86.5904,2720.2766,1285.4038,772.2064,6147.32
4515,582.433,68.3391,249.197,1402.19,89.2475,89.1241,45.8521,82.0866,114.119,496.1,721.107,64.8222,324.045,240.956,121.716,86.1464,2722.5884,1282.0292,772.8634,6143.62
4520,578.759,68.7543,247.072,1397.18,88.3423,89.4741,46.1847,81.8623,113.733,500.235,730.078,64.561,319.651,240.718,121.508,86.1744,2711.3617,1294.874,768.0514,6140.82
4525,580.315,69.3294,249.298,1399.64,88.5529,89.8535,46.1359,82.3676,114.482,498.966,728.46,64.5798,321.951,240.805,121.514,85.9739,2719.9743,1292.0058,770.2439,6145.44
4530,581.037,68.3194,246.665,1400.1,89.4352,89.3416,46.4012,82.4778,114.087,498.494,727.374,64.5018,320.766,240.63,121.449,85.9,2717.8642,1290.3698,768.745,6145.15
4535,579.565,68.6711,247.579,1398.08,88.894,89.7996,46.516,82.1206,114.262,499.525,731.652,64.4747,320.651,240.706,121.347,85.7098,2715.4873,1295.6517,768.4138,6143.21
4540,582.15,69.3707,249.025,1401.09,89.0514,90.008,46.1519,82.6843,114.604,496.582,723.611,64.3587,321.86,240.004,121.057,85.6984,2724.1353,1284.5517,768.6194,6141.25
4545,585.909,68.0547,251.164,1407.07,90.4784,89.5757,46.8708,82.8738,115.05,492.617,715.835,64.4164,325.509,240.134,121.03,85.693,2737.0464,1272.8684,772.366,6149.93
4550,581.709,68.9731,249.511,1401.56,89.4353,90.2784,46.3321,82.8739,114.888,497.925,728.457,64.2698,322.066,240.101,121.131,85.441,2725.5608,1290.6518,768.739,6149.33
4555,581.732,68.9501,248.957,1400.09,89.4092,90.4129,46.8302,82.9088,114.792,497.816,728.78,64.2826,321.173,239.956,120.89,85.3675,2724.0822,1290.8786,767.3865,6149.84
4560,583.054,69.4419,247.318,1401.67,89.3367,90.6632,46.4393,82.4843,115.145,496.637,725.264,64.1246,319.863,239.733,120.72,85.1052,2725.5524,1286.0256,765.4212,6145.2
4565,585.34,69.8318,252.462,1405.44,89.1661,89.9034,46.509,82.9819,115.379,493.572,720.028,63.9102,325.262,239.456,120.324,85.1036,2737.0132,1277.5102,770.1456,6148.23
4570,582.804,69.4685,250.59,1401.86,89.4504,90.1446,46.7289,83.2756,115.43,496.879,728.816,63.8564,322.417,239.788,120.449,84.9543,2729.752,1289.5514,767.6083,6148.25
4575,578.664,68.7865,247.717,1396.76,89.4102,90.7426,46.5076,82.9995,115.16,501.815,741.033,63.9171,320.663,239.592,120.273,84.8045,2716.7474,1306.7651,765.3325,6148.12
4580,580.55,69.1554,249.446,1396.74,89.6891,90.3618,46.4276,82.8168,115.624,499.478,733.501,63.5954,318.27,239.134,119.95,84.6808,2720.8107,1296.5744,762.0348,6143.54
4585,581.587,69.248,248.012,1399.95,89.6996,90.8663,46.9523,83.2115,115.962,499.531,734.69,63.8869,319.404,239.406,120.375,84.6805,2725.4887,1298.1079,763.8655,6153.16
4590,582.637,69.9029,252.314,1401.35,89.7339,90.092,46.8687,83.5562,116.008,497.43,731.186,63.5358,322.099,238.69,119.726,84.6302,2732.4627,1292.1518,765.1452,6148.48
4595,583.176,69.4588,251.12,1400.46,90.0469,90.9199,46.8765,83.2977,116.258,496.5,730.672,63.415,322.543,239.116,119.57,84.3289,2731.6138,1290.587,765.5579,6147.01
4600,585.166,70.0299,253.405,1400.25,89.8501,91.1017,47.1791,83.898,116.476,496.087,730.524,63.3918,321.95,238.378,119.577,84.1198,2737.3558,1290.0028,764.0248,6144.44
4605,586.748,69.4684,252.49,1402.7,90.0687,90.5668,47.1829,83.5347,116.569,495.412,729.896,63.4995,322.835,238.668,119.56,84.0759,2739.3285,1288.8075,765.1389,6146.49
4610,585.565,69.7237,251.747,1399.82,90.2223,91.0361,46.6373,83.4569,116.302,497.192,732.028,63.2969,319.877,237.993,119.15,84.0513,2734.5103,1292.5169,761.0713,6145.39
4615,582.93,69.8082,249.994,1396.45,90.1809,91.8154,46.8716,83.2438,116.625,500.01,739.799,63.2166,318.207,238.406,119.245,83.6522,2727.9189,1303.0256,759.5102,6143.86
4620,587.165,69.6014,252.852,1401.94,90.9864,90.8508,46.7865,83.504,117.315,495.196,728.091,63.3159,320.656,237.868,118.96,83.668,2741.0011,1286.6029,761.152,6145.37
4625,584.791,69.9264,250.3,1398.41,89.6678,91.0608,46.8459,83.8219,117.113,498.829,736.88,63.0803,318.357,237.91,119.08,83.4812,2731.9368,1298.7893,758.8282,6146.09
4630,586.374,69.2309,252.824,1401.06,90.6505,90.3461,47.083,83.3306,116.998,496.426,733.953,63.0263,321.922,237.83,118.781,83.1861,2737.8971,1293.4053,761.7191,6143.28
4635,581.234,69.0201,249.797,1392.53,91.2393,91.6871,46.6563,83.3675,117.241,503.215,746.664,62.9873,314.168,237.535,118.541,83.2546,2722.7723,1312.8663,753.4986,6142.9
4640,585.58,69.3303,252.026,1398.22,91.0152,91.1204,47.3203,83.792,117.271,496.926,735.928,63.061,319.737,237.651,118.436,82.9341,2735.6752,1295.915,758.7581,6140.94
4645,585.509,70.255,252.565,1399.11,90.537,91.6772,47.0033,84.2056,117.577,497.767,737.507,62.8277,319.779,237.704,118.445,83.0963,2738.4391,1298.1017,759.0243,6144.77
4650,585.007,70.1371,250.721,1398.78,89.9533,91.6319,47.5279,84.1426,117.26,498.772,740.821,62.8222,318.218,237.391,118.647,82.9021,2735.1608,1302.4152,757.1581,6145.21
4655,584.949,70.1668,252.614,1397.66,90.6965,91.3448,47.3025,84.4311,118.075,498.212,739.295,62.9045,318.985,237.147,118.167,82.6136,2737.2397,1300.4115,756.9126,6143.69
4660,586.272,70.6983,253.882,1398.24,90.6984,91.6452,46.9202,84.2873,117.985,497.062,736.201,62.6391,319.61,236.914,117.878,82.7925,2740.6284,1295.9021,757.1945,6144.46
4665,588.18,70.1319,254.488,1401.62,91.6217,91.6509,47.3179,84.2852,118.2,495.547,734.684,62.4898,320.962,236.872,118.117,82.5308,2747.4956,1292.7208,758.4818,6149.65
4670,586.821,70.2047,254.886,1399.93,91.2674,91.5867,47.5722,84.5649,118.615,495.923,736.304,62.3624,321.32,237.056,117.849,82.2327,2745.4479,1294.5894,758.4577,6144.41
4675,588.329,70.7558,255.385,1401.47,91.342,92.0903,47.0252,84.5892,118.687,495.053,733.545,62.3937,321.035,236.592,117.471,82.2134,2749.6735,1290.9917,757.3114,6146.29
4680,586.961,70.3061,254.73,1401.4,91.201,91.4305,47.1951,84.5866,118.062,496.827,738.88,62.2294,322.098,236.718,117.344,82.1016,2745.8723,1297.9364,758.2616,6143.74
4685,587.713,70.7187,253.786,1400.97,90.8062,92.1306,47.6795,84.5364,118.966,496.33,736.756,62.3886,318.802,236.376,117.42,82.2455,2747.3064,1295.4746,754.8435,6148.82
4690,587.901,70.4955,255.874,1401.13,91.2687,91.9038,47.5834,84.7621,118.978,495.707,738.195,62.2944,322.331,236.859,117.395,81.8839,2749.8965,1296.1964,758.4689,6149.39
4695,588.884,70.5968,254.379,1400.82,90.9163,92.1665,47.3854,84.6895,119.101,495.302,734.122,61.8826,317.731,235.885,117.151,81.8465,2748.9385,1291.3066,752.6135,6146.33
4700,589.627,71.288,255.865,1403.06,90.8006,91.6054,47.3091,84.9408,118.616,494.452,734.761,61.9436,321.139,235.777,116.938,81.8266,2753.1119,1291.1566,755.6806,6147.75
4705,586.462,70.7736,254.525,1398.65,91.4957,91.9626,47.3672,84.9386,119.371,498.876,744.055,61.8971,319.048,236.015,117.079,81.749,2745.5457,1304.8281,753.891,6151.89
4710,584.342,71.5927,253.447,1395.54,90.6364,93.0494,47.6919,84.6177,119.199,500.955,748.881,61.8355,315.469,235.953,116.776,81.4625,2740.1161,1311.6715,749.6605,6149.32
4715,585.927,70.8834,253.127,1396.58,91.0198,92.6911,47.3543,84.5532,119.45,499.853,746.963,61.8475,315.722,235.867,117.073,81.5379,2741.5858,1308.6635,750.1999,6149.1
4720,586.42,71.3614,254.497,1395.73,91.1331,92.0213,47.1078,84.5828,119.467,498.387,743.468,61.7018,316.63,235.3,116.379,81.202,2742.3204,1303.5568,749.511,6143.41
4725,590.665,70.8142,257.326,1403.59,91.9709,92.1018,47.5331,85.0274,119.935,493.571,736.217,61.7753,322.888,235.667,116.254,81.1904,2758.9634,1291.5633,755.9994,6150.44
4730,590.798,70.8126,254.11,1399.78,91.637,92.7313,47.5668,84.957,119.889,497.25,743.425,61.6589,318.596,235.898,116.664,81.0756,2752.2817,1302.3339,752.2336,6151.47
4735,588.834,70.8257,256.038,1397.24,92.1938,93.0565,47.45,85.3132,120.068,498.758,747.331,61.3992,317.968,235.535,116.407,81.0287,2751.0192,1307.4882,750.9387,6150.45
4740,590.547,71.7995,255.44,1398.25,91.1521,92.7387,47.5851,85.1378,120.207,497.49,743.684,61.3156,316.254,234.739,116.247,80.9897,2752.8572,1302.4896,748.2297,6150.53
4745,590.5,71.5478,253.844,1399.18,91.07,92.7076,47.7768,85.2925,119.858,497.957,745.119,61.324,316.266,234.841,116.068,80.7425,2751.7767,1304.4,747.9175,6152.86
4750,590.738,71.1062,256.062,1399.91,92.0331,92.7306,47.827,85.6076,120.378,496.787,744.535,61.2663,319.189,235.158,115.903,80.6775,2756.3925,1302.5883,750.9275,6150.33
4755,573.677,71.1489,258.385,1401.61,92.6951,93.3501,44.0465,85.4769,128.84,493.261,737.591,61.0908,319.881,234.524,115.634,80.4522,2749.2295,1291.9428,750.4912,6149.7
4760,572.613,71.4524,257.549,1400.19,91.8327,92.7567,44.186,85.614,129.173,495.256,742.478,61.0956,320.061,234.782,115.381,80.3399,2745.3668,1298.8296,750.5639,6147.52
4765,571.43,72.1588,256.377,1399.17,91.273,93.3327,44.5883,85.7342,129.195,496.475,745.402,61.1454,318.316,234.713,115.619,80.3509,2743.259,1303.0224,748.9989,6152.19
4770,575.404,72.0168,258.905,1404.43,91.9696,93.3328,44.2934,85.8563,129.399,492.365,737.868,61.0254,321.917,234.61,115.411,80.1748,2755.6069,1291.2584,752.1128,6151.26
4775,572.09,71.2247,256.933,1399.88,92.7094,92.8021,44.4275,85.4678,129.075,495.733,744.448,61.0282,318.444,234.195,115.236,80.0017,2744.6095,1301.2092,747.8767,6150.63
4780,571.51,71.5889,254.911,1398.36,92.1707,93.4207,44.1341,85.497,129.473,496.877,746.565,60.7162,316.375,234.56,115.241,79.9025,2741.0654,1304.1582,746.0785,6147.69
4785,573.094,71.6112,256.02,1401.84,92.2514,94.1155,44.5884,85.7371,129.033,495.232,743.53,60.6187,316.841,233.762,115.28,79.9209,2748.2906,1299.3807,745.8039,6153.93
4790,572.702,72.216,256.605,1399.34,92.0631,93.4531,44.1644,85.9571,129.408,497.15,748.078,60.6614,317.825,234.319,114.912,79.6674,2745.9087,1305.8894,746.7234,6152.24
4795,572.001,71.8068,256.448,1398.78,93.082,94.6759,44.2516,86.2029,129.436,496.508,746.994,60.6611,315.613,233.845,115.122,79.6894,2746.6842,1304.1631,744.2694,6152.34
4800,574.103,72.745,259.719,1401.67,91.5404,93.4085,44.5079,86.5197,129.692,493.897,741.912,60.6123,320.06,233.48,114.531,79.6936,2753.9055,1296.4213,747.7646,6152.56
4805,575.883,72.7061,258.196,1404.14,91.9331,93.2007,43.9109,85.8328,129.619,494.692,742.483,60.2588,319.129,233.31,114.424,79.6132,2755.4216,1297.4338,746.4762,6158.02
4810,574.351,72.4321,258.992,1400.53,92.1205,93.4804,44.0658,86.1737,129.826,496.406,747.377,60.3972,319.593,233.82,114.78,79.5636,2751.9715,1304.1802,747.7566,6157.5
4815,572.56,71.895,257.91,1399.2,93.0367,93.3701,44.7582,86.3017,130.065,497.602,751.277,60.3723,316.936,233.933,114.718,79.3474,2749.0967,1309.2513,744.9344,6158.28
4820,574.89,72.5669,257.924,1401.56,92.1566,93.5477,44.1815,86.0092,129.79,494.544,743.874,60.1568,318.148,233.349,114.187,79.0645,2752.6259,1298.5748,744.7485,6155.12
4825,576.456,72.582,259.902,1403.15,92.7767,93.6971,44.2637,86.3899,129.943,494.355,744.935,60.2248,321.575,233.515,114.088,79.1797,2759.1604,1299.5148,748.3577,6159.72
4830,573.836,71.5891,261.092,1398.83,94.3077,93.5767,44.397,86.5545,130.391,496.485,749.64,60.0722,319.018,233.341,113.803,78.8653,2754.574,1306.1972,745.0273,6156.87
4835,575.215,71.5323,258.201,1401.8,93.3287,93.779,44.4929,85.7692,129.898,494.659,746.165,59.8984,317.499,232.522,113.977,78.8454,2754.0161,1300.7224,742.8434,6159.07
4840,576.766,72.0736,259.461,1403.73,93.3536,93.9808,44.43,86.6256,130.31,493.097,743.387,59.908,319.778,232.941,113.952,78.6403,2760.7306,1296.392,745.3113,6156.48
4845,574.302,72.3242,257.126,1401.28,93.2034,93.9419,44.454,86.5417,130.23,496.631,750.4,59.9014,315.755,233.141,113.851,78.7031,2753.4032,1306.9324,741.4501,6157.74
4850,571.887,71.6743,260.435,1396.35,93.8152,94.353,44.7995,86.2494,130.262,498.748,755.23,59.8752,315.817,232.561,113.715,78.6174,2749.8254,1313.8532,740.7104,6162.42
